"","fishID","Date","Island","Site","Species","Species.Code","Phase","Length.cm","Weight.g","Follow.sec","g.sec","g.frac","swim.frac","clean.frac","Bites","BR","FR","TDB","for.dur","for.bites","int.tot","int.scar","int.con","int.hetscar","int.dam","tot.BM","tot.BM.se","tot.DEN","tot.DEN.se","tot.L","tot.L.se","herb.BM","herb.BM.se","herb.DEN","herb.DEN.se","herb.L.s","herb.L.se","acan.BM","acan.BM.se","acan.DEN","acan.DEN.se","acan.L","acan.L.se","scar.BM","scar.BM.se","scar.DEN","scar.DEN.se","scar.L","scar.L.se","viride.BM","viride.BM.se","viride.DEN","viride.DEN.se","viride.L.n","viride.L","viride.L.se","vetula.BM","vetula.BM.se","vetula.DEN","vetula.DEN.se","vetula.L.n","vetula.L","vetula.L.se","aurofren.BM","aurofren.BM.se","aurofren.DEN","aurofren.DEN.se","aurofren.L.n","aurofren.L","aurofren.L.se","juvenile.BM","juvenile.BM.se","juvenile.DEN","juvenile.DEN.se","juvenile.L.n","juvenile.L","juvenile.L.se","intial.BM","intial.BM.se","intial.DEN","intial.DEN.se","intial.L.n","intial.L","intial.L.se","terminal.BM","terminal.BM.se","terminal.DEN","terminal.DEN.se","terminal.L.n","terminal.L","terminal.L.se","carn.BM","carn.BM.se","carn.DEN","carn.DEN.se","cover_AINV","cover_BC","cover_CCA","cover_CY","cover_LC","cover_MA","cover_OINV","cover_PEY","cover_TA","cover.se_AINV","cover.se_BC","cover.se_CCA","cover.se_CY","cover.se_LC","cover.se_MA","cover.se_OINV","cover.se_PEY","cover.se_TA","canopy_MA","canopy_TA","canopy.se_MA","canopy.se_TA","rugosity","rugosity.se","Spearfishing","Spear.binary","Diving","conspec.BM","conspec.BM.se","conspec.DEN","conspec.DEN.se","conspec.L","conspec.L.se"
"164","Front Porch.REB.3/12/17.8:05.12","3/12/17","Bonaire","Front Porch","Scarus vetula","qup","i",19,103.3957046,120,45,0.375,0.625,0,39,0.866666666666667,1170,12285,11.25,9.75,3,1,1,0,2,12437.765928556,2092.14234647882,80.8333333333333,23.0061384723166,17.8193333441812,1.03116191380907,5530.56212322708,480.505986710447,19.7916666666667,3.06894163805338,23.003204812429,1.22657725657159,373.097805666667,123.494167547407,1.94444444444444,0.555555555555556,18.2222222222222,0.968644209675705,5250.73876897708,442.396046286348,18.3333333333333,2.65710089857069,23.2579966329966,1.12729937902766,3685.44311238542,160.625801628824,13.125,1.33398421613184,4,22.9880421865716,0.635935131380045,804.2650870625,303.959724914654,1.25,0.416666666666667,4,31.1666666666667,4.09267638593623,252.511304541667,97.230228622493,1.45833333333333,0.524294058004913,3,19.8888888888889,0.484322104837853,0,0,0,0,NA,NA,NA,2884.9499035125,477.788629941018,12.2916666666667,2.97316314286217,4,22.5570175438597,1.51214363284111,1830.2457634375,190.28132184974,3.95833333333333,0.711593803191639,4,28.377380952381,2.14890977209765,3309.77430529375,1448.46340856041,25.625,10.4989803296779,NA,NA,6.7,NA,44.9,0.88,NA,NA,32.1,NA,NA,1.2,NA,3.99,0.36,NA,NA,2.43,5.75,1.63,3.25,0.24,1.9,0.1,"None","No","High",804.2650870625,303.959724914654,1.25,0.416666666666667,31.1666666666667,4.09267638593623
"165","Front Porch.REB.3/12/17.8:05.13","3/12/17","Bonaire","Front Porch","Sparisoma viride","stop","t",36,743.085332,120,54,0.45,0.550000001,0,21,0.388888888888889,630,6615,10.8,4.2,2,1,1,0,1,12437.765928556,2092.14234647882,80.8333333333333,23.0061384723166,17.8193333441812,1.03116191380907,5530.56212322708,480.505986710447,19.7916666666667,3.06894163805338,23.003204812429,1.22657725657159,373.097805666667,123.494167547407,1.94444444444444,0.555555555555556,18.2222222222222,0.968644209675705,5250.73876897708,442.396046286348,18.3333333333333,2.65710089857069,23.2579966329966,1.12729937902766,3685.44311238542,160.625801628824,13.125,1.33398421613184,4,22.9880421865716,0.635935131380045,804.2650870625,303.959724914654,1.25,0.416666666666667,4,31.1666666666667,4.09267638593623,252.511304541667,97.230228622493,1.45833333333333,0.524294058004913,3,19.8888888888889,0.484322104837853,0,0,0,0,NA,NA,NA,2884.9499035125,477.788629941018,12.2916666666667,2.97316314286217,4,22.5570175438597,1.51214363284111,1830.2457634375,190.28132184974,3.95833333333333,0.711593803191639,4,28.377380952381,2.14890977209765,3309.77430529375,1448.46340856041,25.625,10.4989803296779,NA,NA,6.7,NA,44.9,0.88,NA,NA,32.1,NA,NA,1.2,NA,3.99,0.36,NA,NA,2.43,5.75,1.63,3.25,0.24,1.9,0.1,"None","No","High",3685.44311238542,160.625801628824,13.125,1.33398421613184,22.9880421865716,0.635935131380045
"166","Front Porch.REB.3/12/17.8:05.14","3/12/17","Bonaire","Front Porch","Sparisoma viride","stop","i",25,245.2543464,120,53,0.441666666,0.558333333,0,16,0.30188679245283,480,5040,26.5,8,1,0,0,0,1,12437.765928556,2092.14234647882,80.8333333333333,23.0061384723166,17.8193333441812,1.03116191380907,5530.56212322708,480.505986710447,19.7916666666667,3.06894163805338,23.003204812429,1.22657725657159,373.097805666667,123.494167547407,1.94444444444444,0.555555555555556,18.2222222222222,0.968644209675705,5250.73876897708,442.396046286348,18.3333333333333,2.65710089857069,23.2579966329966,1.12729937902766,3685.44311238542,160.625801628824,13.125,1.33398421613184,4,22.9880421865716,0.635935131380045,804.2650870625,303.959724914654,1.25,0.416666666666667,4,31.1666666666667,4.09267638593623,252.511304541667,97.230228622493,1.45833333333333,0.524294058004913,3,19.8888888888889,0.484322104837853,0,0,0,0,NA,NA,NA,2884.9499035125,477.788629941018,12.2916666666667,2.97316314286217,4,22.5570175438597,1.51214363284111,1830.2457634375,190.28132184974,3.95833333333333,0.711593803191639,4,28.377380952381,2.14890977209765,3309.77430529375,1448.46340856041,25.625,10.4989803296779,NA,NA,6.7,NA,44.9,0.88,NA,NA,32.1,NA,NA,1.2,NA,3.99,0.36,NA,NA,2.43,5.75,1.63,3.25,0.24,1.9,0.1,"None","No","High",3685.44311238542,160.625801628824,13.125,1.33398421613184,22.9880421865716,0.635935131380045
"167","Front Porch.REB.3/12/17.8:05.15","3/12/17","Bonaire","Front Porch","Sparisoma viride","stop","t",36,743.085332,120,34,0.283333333,0.683333333,0.033333333,12,0.352941176470588,360,3780,34,12,2,1,1,0,1,12437.765928556,2092.14234647882,80.8333333333333,23.0061384723166,17.8193333441812,1.03116191380907,5530.56212322708,480.505986710447,19.7916666666667,3.06894163805338,23.003204812429,1.22657725657159,373.097805666667,123.494167547407,1.94444444444444,0.555555555555556,18.2222222222222,0.968644209675705,5250.73876897708,442.396046286348,18.3333333333333,2.65710089857069,23.2579966329966,1.12729937902766,3685.44311238542,160.625801628824,13.125,1.33398421613184,4,22.9880421865716,0.635935131380045,804.2650870625,303.959724914654,1.25,0.416666666666667,4,31.1666666666667,4.09267638593623,252.511304541667,97.230228622493,1.45833333333333,0.524294058004913,3,19.8888888888889,0.484322104837853,0,0,0,0,NA,NA,NA,2884.9499035125,477.788629941018,12.2916666666667,2.97316314286217,4,22.5570175438597,1.51214363284111,1830.2457634375,190.28132184974,3.95833333333333,0.711593803191639,4,28.377380952381,2.14890977209765,3309.77430529375,1448.46340856041,25.625,10.4989803296779,NA,NA,6.7,NA,44.9,0.88,NA,NA,32.1,NA,NA,1.2,NA,3.99,0.36,NA,NA,2.43,5.75,1.63,3.25,0.24,1.9,0.1,"None","No","High",3685.44311238542,160.625801628824,13.125,1.33398421613184,22.9880421865716,0.635935131380045
"168","Front Porch.REB.3/12/17.8:05.2","3/12/17","Bonaire","Front Porch","Scarus vetula","qup","i",21,140.0243449,120,42,0.350000001,0.65,0,47,1.11904761904762,1410,14805,8.4,9.4,1,0,0,0,1,12437.765928556,2092.14234647882,80.8333333333333,23.0061384723166,17.8193333441812,1.03116191380907,5530.56212322708,480.505986710447,19.7916666666667,3.06894163805338,23.003204812429,1.22657725657159,373.097805666667,123.494167547407,1.94444444444444,0.555555555555556,18.2222222222222,0.968644209675705,5250.73876897708,442.396046286348,18.3333333333333,2.65710089857069,23.2579966329966,1.12729937902766,3685.44311238542,160.625801628824,13.125,1.33398421613184,4,22.9880421865716,0.635935131380045,804.2650870625,303.959724914654,1.25,0.416666666666667,4,31.1666666666667,4.09267638593623,252.511304541667,97.230228622493,1.45833333333333,0.524294058004913,3,19.8888888888889,0.484322104837853,0,0,0,0,NA,NA,NA,2884.9499035125,477.788629941018,12.2916666666667,2.97316314286217,4,22.5570175438597,1.51214363284111,1830.2457634375,190.28132184974,3.95833333333333,0.711593803191639,4,28.377380952381,2.14890977209765,3309.77430529375,1448.46340856041,25.625,10.4989803296779,NA,NA,6.7,NA,44.9,0.88,NA,NA,32.1,NA,NA,1.2,NA,3.99,0.36,NA,NA,2.43,5.75,1.63,3.25,0.24,1.9,0.1,"None","No","High",804.2650870625,303.959724914654,1.25,0.416666666666667,31.1666666666667,4.09267638593623
"169","Front Porch.REB.3/12/17.8:05.3","3/12/17","Bonaire","Front Porch","Sparisoma viride","stop","t",44,1367.650797,120,12,0.1,0.9,0,7,0.583333333333333,210,2205,12,7,1,1,1,0,0,12437.765928556,2092.14234647882,80.8333333333333,23.0061384723166,17.8193333441812,1.03116191380907,5530.56212322708,480.505986710447,19.7916666666667,3.06894163805338,23.003204812429,1.22657725657159,373.097805666667,123.494167547407,1.94444444444444,0.555555555555556,18.2222222222222,0.968644209675705,5250.73876897708,442.396046286348,18.3333333333333,2.65710089857069,23.2579966329966,1.12729937902766,3685.44311238542,160.625801628824,13.125,1.33398421613184,4,22.9880421865716,0.635935131380045,804.2650870625,303.959724914654,1.25,0.416666666666667,4,31.1666666666667,4.09267638593623,252.511304541667,97.230228622493,1.45833333333333,0.524294058004913,3,19.8888888888889,0.484322104837853,0,0,0,0,NA,NA,NA,2884.9499035125,477.788629941018,12.2916666666667,2.97316314286217,4,22.5570175438597,1.51214363284111,1830.2457634375,190.28132184974,3.95833333333333,0.711593803191639,4,28.377380952381,2.14890977209765,3309.77430529375,1448.46340856041,25.625,10.4989803296779,NA,NA,6.7,NA,44.9,0.88,NA,NA,32.1,NA,NA,1.2,NA,3.99,0.36,NA,NA,2.43,5.75,1.63,3.25,0.24,1.9,0.1,"None","No","High",3685.44311238542,160.625801628824,13.125,1.33398421613184,22.9880421865716,0.635935131380045
"170","Front Porch.REB.3/12/17.8:05.4","3/12/17","Bonaire","Front Porch","Scarus vetula","qup","t",43,1228.254904,120,0,0,1,0,0,0,0,0,NA,NA,1,1,1,0,0,12437.765928556,2092.14234647882,80.8333333333333,23.0061384723166,17.8193333441812,1.03116191380907,5530.56212322708,480.505986710447,19.7916666666667,3.06894163805338,23.003204812429,1.22657725657159,373.097805666667,123.494167547407,1.94444444444444,0.555555555555556,18.2222222222222,0.968644209675705,5250.73876897708,442.396046286348,18.3333333333333,2.65710089857069,23.2579966329966,1.12729937902766,3685.44311238542,160.625801628824,13.125,1.33398421613184,4,22.9880421865716,0.635935131380045,804.2650870625,303.959724914654,1.25,0.416666666666667,4,31.1666666666667,4.09267638593623,252.511304541667,97.230228622493,1.45833333333333,0.524294058004913,3,19.8888888888889,0.484322104837853,0,0,0,0,NA,NA,NA,2884.9499035125,477.788629941018,12.2916666666667,2.97316314286217,4,22.5570175438597,1.51214363284111,1830.2457634375,190.28132184974,3.95833333333333,0.711593803191639,4,28.377380952381,2.14890977209765,3309.77430529375,1448.46340856041,25.625,10.4989803296779,NA,NA,6.7,NA,44.9,0.88,NA,NA,32.1,NA,NA,1.2,NA,3.99,0.36,NA,NA,2.43,5.75,1.63,3.25,0.24,1.9,0.1,"None","No","High",804.2650870625,303.959724914654,1.25,0.416666666666667,31.1666666666667,4.09267638593623
"171","Front Porch.REB.3/12/17.8:05.5","3/12/17","Bonaire","Front Porch","Scarus vetula","qup","t",39,913.7025684,120,0,0,1,0,0,0,0,0,NA,NA,1,1,1,0,0,12437.765928556,2092.14234647882,80.8333333333333,23.0061384723166,17.8193333441812,1.03116191380907,5530.56212322708,480.505986710447,19.7916666666667,3.06894163805338,23.003204812429,1.22657725657159,373.097805666667,123.494167547407,1.94444444444444,0.555555555555556,18.2222222222222,0.968644209675705,5250.73876897708,442.396046286348,18.3333333333333,2.65710089857069,23.2579966329966,1.12729937902766,3685.44311238542,160.625801628824,13.125,1.33398421613184,4,22.9880421865716,0.635935131380045,804.2650870625,303.959724914654,1.25,0.416666666666667,4,31.1666666666667,4.09267638593623,252.511304541667,97.230228622493,1.45833333333333,0.524294058004913,3,19.8888888888889,0.484322104837853,0,0,0,0,NA,NA,NA,2884.9499035125,477.788629941018,12.2916666666667,2.97316314286217,4,22.5570175438597,1.51214363284111,1830.2457634375,190.28132184974,3.95833333333333,0.711593803191639,4,28.377380952381,2.14890977209765,3309.77430529375,1448.46340856041,25.625,10.4989803296779,NA,NA,6.7,NA,44.9,0.88,NA,NA,32.1,NA,NA,1.2,NA,3.99,0.36,NA,NA,2.43,5.75,1.63,3.25,0.24,1.9,0.1,"None","No","High",804.2650870625,303.959724914654,1.25,0.416666666666667,31.1666666666667,4.09267638593623
"172","Front Porch.REB.3/12/17.8:05.6","3/12/17","Bonaire","Front Porch","Scarus vetula","qup","t",42,1143.732432,120,2,0.016666667,0.983333333,0,2,1,60,630,2,2,2,2,2,0,0,12437.765928556,2092.14234647882,80.8333333333333,23.0061384723166,17.8193333441812,1.03116191380907,5530.56212322708,480.505986710447,19.7916666666667,3.06894163805338,23.003204812429,1.22657725657159,373.097805666667,123.494167547407,1.94444444444444,0.555555555555556,18.2222222222222,0.968644209675705,5250.73876897708,442.396046286348,18.3333333333333,2.65710089857069,23.2579966329966,1.12729937902766,3685.44311238542,160.625801628824,13.125,1.33398421613184,4,22.9880421865716,0.635935131380045,804.2650870625,303.959724914654,1.25,0.416666666666667,4,31.1666666666667,4.09267638593623,252.511304541667,97.230228622493,1.45833333333333,0.524294058004913,3,19.8888888888889,0.484322104837853,0,0,0,0,NA,NA,NA,2884.9499035125,477.788629941018,12.2916666666667,2.97316314286217,4,22.5570175438597,1.51214363284111,1830.2457634375,190.28132184974,3.95833333333333,0.711593803191639,4,28.377380952381,2.14890977209765,3309.77430529375,1448.46340856041,25.625,10.4989803296779,NA,NA,6.7,NA,44.9,0.88,NA,NA,32.1,NA,NA,1.2,NA,3.99,0.36,NA,NA,2.43,5.75,1.63,3.25,0.24,1.9,0.1,"None","No","High",804.2650870625,303.959724914654,1.25,0.416666666666667,31.1666666666667,4.09267638593623
"173","Front Porch.REB.3/12/17.8:05.7","3/12/17","Bonaire","Front Porch","Sparisoma viride","stop","i",24,216.6313276,120,88,0.733333334,0.266666666,0,38,0.431818181818182,1140,11970,29.3333333333333,12.6666666666667,1,0,0,0,1,12437.765928556,2092.14234647882,80.8333333333333,23.0061384723166,17.8193333441812,1.03116191380907,5530.56212322708,480.505986710447,19.7916666666667,3.06894163805338,23.003204812429,1.22657725657159,373.097805666667,123.494167547407,1.94444444444444,0.555555555555556,18.2222222222222,0.968644209675705,5250.73876897708,442.396046286348,18.3333333333333,2.65710089857069,23.2579966329966,1.12729937902766,3685.44311238542,160.625801628824,13.125,1.33398421613184,4,22.9880421865716,0.635935131380045,804.2650870625,303.959724914654,1.25,0.416666666666667,4,31.1666666666667,4.09267638593623,252.511304541667,97.230228622493,1.45833333333333,0.524294058004913,3,19.8888888888889,0.484322104837853,0,0,0,0,NA,NA,NA,2884.9499035125,477.788629941018,12.2916666666667,2.97316314286217,4,22.5570175438597,1.51214363284111,1830.2457634375,190.28132184974,3.95833333333333,0.711593803191639,4,28.377380952381,2.14890977209765,3309.77430529375,1448.46340856041,25.625,10.4989803296779,NA,NA,6.7,NA,44.9,0.88,NA,NA,32.1,NA,NA,1.2,NA,3.99,0.36,NA,NA,2.43,5.75,1.63,3.25,0.24,1.9,0.1,"None","No","High",3685.44311238542,160.625801628824,13.125,1.33398421613184,22.9880421865716,0.635935131380045
"174","Front Porch.REB.3/12/17.8:05.8","3/12/17","Bonaire","Front Porch","Scarus vetula","qup","i",20,120.7813761,120,15,0.125,-0.125,0,10,0.666666666666667,300,3150,7.5,5,1,0,0,0,1,12437.765928556,2092.14234647882,80.8333333333333,23.0061384723166,17.8193333441812,1.03116191380907,5530.56212322708,480.505986710447,19.7916666666667,3.06894163805338,23.003204812429,1.22657725657159,373.097805666667,123.494167547407,1.94444444444444,0.555555555555556,18.2222222222222,0.968644209675705,5250.73876897708,442.396046286348,18.3333333333333,2.65710089857069,23.2579966329966,1.12729937902766,3685.44311238542,160.625801628824,13.125,1.33398421613184,4,22.9880421865716,0.635935131380045,804.2650870625,303.959724914654,1.25,0.416666666666667,4,31.1666666666667,4.09267638593623,252.511304541667,97.230228622493,1.45833333333333,0.524294058004913,3,19.8888888888889,0.484322104837853,0,0,0,0,NA,NA,NA,2884.9499035125,477.788629941018,12.2916666666667,2.97316314286217,4,22.5570175438597,1.51214363284111,1830.2457634375,190.28132184974,3.95833333333333,0.711593803191639,4,28.377380952381,2.14890977209765,3309.77430529375,1448.46340856041,25.625,10.4989803296779,NA,NA,6.7,NA,44.9,0.88,NA,NA,32.1,NA,NA,1.2,NA,3.99,0.36,NA,NA,2.43,5.75,1.63,3.25,0.24,1.9,0.1,"None","No","High",804.2650870625,303.959724914654,1.25,0.416666666666667,31.1666666666667,4.09267638593623
"175","Front Porch.REB.3/12/17.8:05.9","3/12/17","Bonaire","Front Porch","Scarus vetula","qup","t",39,913.7025684,120,68,0.566666667,0.433333334,0,47,0.691176470588235,1410,14805,22.6666666666667,15.6666666666667,2,0,0,0,2,12437.765928556,2092.14234647882,80.8333333333333,23.0061384723166,17.8193333441812,1.03116191380907,5530.56212322708,480.505986710447,19.7916666666667,3.06894163805338,23.003204812429,1.22657725657159,373.097805666667,123.494167547407,1.94444444444444,0.555555555555556,18.2222222222222,0.968644209675705,5250.73876897708,442.396046286348,18.3333333333333,2.65710089857069,23.2579966329966,1.12729937902766,3685.44311238542,160.625801628824,13.125,1.33398421613184,4,22.9880421865716,0.635935131380045,804.2650870625,303.959724914654,1.25,0.416666666666667,4,31.1666666666667,4.09267638593623,252.511304541667,97.230228622493,1.45833333333333,0.524294058004913,3,19.8888888888889,0.484322104837853,0,0,0,0,NA,NA,NA,2884.9499035125,477.788629941018,12.2916666666667,2.97316314286217,4,22.5570175438597,1.51214363284111,1830.2457634375,190.28132184974,3.95833333333333,0.711593803191639,4,28.377380952381,2.14890977209765,3309.77430529375,1448.46340856041,25.625,10.4989803296779,NA,NA,6.7,NA,44.9,0.88,NA,NA,32.1,NA,NA,1.2,NA,3.99,0.36,NA,NA,2.43,5.75,1.63,3.25,0.24,1.9,0.1,"None","No","High",804.2650870625,303.959724914654,1.25,0.416666666666667,31.1666666666667,4.09267638593623
"176","Karpata.MWW.3/13/17.11:40.1","3/13/17","Bonaire","Karpata","Scarus vetula","qup","t",27,299.8549978,120,63,0.525,0.333333333,0.141666667,49,0.777777777777778,1470,15435,15.75,12.25,1,1,1,0,0,5551.17812281024,579.612995901282,59.2857142857143,4.71204051072933,12.9708320262197,0.35623950337696,2658.64251318369,212.782414215136,27.7380952380952,2.45134050975881,13.0632293300354,0.536870395528284,162.58780704,34.451210981439,1.5,0.311804782231162,13.8,0.644204936336256,2542.50836529798,217.106930373769,26.6666666666667,2.5588315785958,13.0639626383469,0.543215043423179,577.026991586786,153.342072068739,4.04761904761905,0.934858649951567,7,13.9326530612245,1.31171263313698,707.969640232143,115.262183683607,2.97619047619048,0.50973145153433,7,23.2857142857143,0.967367210384914,319.141240221071,47.7308200599983,3.21428571428571,0.614759261302765,7,16.047619047619,0.648272312909909,98.8765016546429,31.8940397085548,9.52380952380952,2.19620541301932,7,5.75936008436008,0.592008770964869,1023.94894320119,212.677568347562,10.5952380952381,2.3898642737958,7,15.2427734170591,0.562399085765687,1301.0168884881,182.233039776355,4.88095238095238,0.527941853001987,7,22.9126984126984,0.649380967706515,1255.22959142262,320.706546235542,8.92857142857143,1.32030196504874,NA,NA,7.6,NA,59.8,7.91,NA,NA,21,NA,NA,0.78,NA,3.5,2.52,NA,NA,2.67,11.25,1.63,3.15,0.24,1.97,0.11,"None","No","High",707.969640232143,115.262183683607,2.97619047619048,0.50973145153433,23.2857142857143,0.967367210384914
"177","Karpata.MWW.3/13/17.11:40.10","3/13/17","Bonaire","Karpata","Sparisoma viride","stop","t",30,426.9015196,120,9,0.075,0.925,0,5,0.555555555555556,150,1575,4.5,2.5,1,0,0,0,0,5551.17812281024,579.612995901282,59.2857142857143,4.71204051072933,12.9708320262197,0.35623950337696,2658.64251318369,212.782414215136,27.7380952380952,2.45134050975881,13.0632293300354,0.536870395528284,162.58780704,34.451210981439,1.5,0.311804782231162,13.8,0.644204936336256,2542.50836529798,217.106930373769,26.6666666666667,2.5588315785958,13.0639626383469,0.543215043423179,577.026991586786,153.342072068739,4.04761904761905,0.934858649951567,7,13.9326530612245,1.31171263313698,707.969640232143,115.262183683607,2.97619047619048,0.50973145153433,7,23.2857142857143,0.967367210384914,319.141240221071,47.7308200599983,3.21428571428571,0.614759261302765,7,16.047619047619,0.648272312909909,98.8765016546429,31.8940397085548,9.52380952380952,2.19620541301932,7,5.75936008436008,0.592008770964869,1023.94894320119,212.677568347562,10.5952380952381,2.3898642737958,7,15.2427734170591,0.562399085765687,1301.0168884881,182.233039776355,4.88095238095238,0.527941853001987,7,22.9126984126984,0.649380967706515,1255.22959142262,320.706546235542,8.92857142857143,1.32030196504874,NA,NA,7.6,NA,59.8,7.91,NA,NA,21,NA,NA,0.78,NA,3.5,2.52,NA,NA,2.67,11.25,1.63,3.15,0.24,1.97,0.11,"None","No","High",577.026991586786,153.342072068739,4.04761904761905,0.934858649951567,13.9326530612245,1.31171263313698
"178","Karpata.MWW.3/13/17.11:40.11","3/13/17","Bonaire","Karpata","Sparisoma viride","stop","i",18,90.34570307,120,77,0.641666666,0.358333333,0,27,0.350649350649351,810,8505,19.25,6.75,1,0,0,0,1,5551.17812281024,579.612995901282,59.2857142857143,4.71204051072933,12.9708320262197,0.35623950337696,2658.64251318369,212.782414215136,27.7380952380952,2.45134050975881,13.0632293300354,0.536870395528284,162.58780704,34.451210981439,1.5,0.311804782231162,13.8,0.644204936336256,2542.50836529798,217.106930373769,26.6666666666667,2.5588315785958,13.0639626383469,0.543215043423179,577.026991586786,153.342072068739,4.04761904761905,0.934858649951567,7,13.9326530612245,1.31171263313698,707.969640232143,115.262183683607,2.97619047619048,0.50973145153433,7,23.2857142857143,0.967367210384914,319.141240221071,47.7308200599983,3.21428571428571,0.614759261302765,7,16.047619047619,0.648272312909909,98.8765016546429,31.8940397085548,9.52380952380952,2.19620541301932,7,5.75936008436008,0.592008770964869,1023.94894320119,212.677568347562,10.5952380952381,2.3898642737958,7,15.2427734170591,0.562399085765687,1301.0168884881,182.233039776355,4.88095238095238,0.527941853001987,7,22.9126984126984,0.649380967706515,1255.22959142262,320.706546235542,8.92857142857143,1.32030196504874,NA,NA,7.6,NA,59.8,7.91,NA,NA,21,NA,NA,0.78,NA,3.5,2.52,NA,NA,2.67,11.25,1.63,3.15,0.24,1.97,0.11,"None","No","High",577.026991586786,153.342072068739,4.04761904761905,0.934858649951567,13.9326530612245,1.31171263313698
"179","Karpata.MWW.3/13/17.11:40.12","3/13/17","Bonaire","Karpata","Scarus vetula","qup","i",24,209.8549167,120,64,0.533333332,0.466666667,0,75,1.171875,2250,23625,16,18.75,0,0,0,0,0,5551.17812281024,579.612995901282,59.2857142857143,4.71204051072933,12.9708320262197,0.35623950337696,2658.64251318369,212.782414215136,27.7380952380952,2.45134050975881,13.0632293300354,0.536870395528284,162.58780704,34.451210981439,1.5,0.311804782231162,13.8,0.644204936336256,2542.50836529798,217.106930373769,26.6666666666667,2.5588315785958,13.0639626383469,0.543215043423179,577.026991586786,153.342072068739,4.04761904761905,0.934858649951567,7,13.9326530612245,1.31171263313698,707.969640232143,115.262183683607,2.97619047619048,0.50973145153433,7,23.2857142857143,0.967367210384914,319.141240221071,47.7308200599983,3.21428571428571,0.614759261302765,7,16.047619047619,0.648272312909909,98.8765016546429,31.8940397085548,9.52380952380952,2.19620541301932,7,5.75936008436008,0.592008770964869,1023.94894320119,212.677568347562,10.5952380952381,2.3898642737958,7,15.2427734170591,0.562399085765687,1301.0168884881,182.233039776355,4.88095238095238,0.527941853001987,7,22.9126984126984,0.649380967706515,1255.22959142262,320.706546235542,8.92857142857143,1.32030196504874,NA,NA,7.6,NA,59.8,7.91,NA,NA,21,NA,NA,0.78,NA,3.5,2.52,NA,NA,2.67,11.25,1.63,3.15,0.24,1.97,0.11,"None","No","High",707.969640232143,115.262183683607,2.97619047619048,0.50973145153433,23.2857142857143,0.967367210384914
"180","Karpata.MWW.3/13/17.11:40.13","3/13/17","Bonaire","Karpata","Sparisoma viride","stop","t",36,743.085332,120,12,0.099999999,0.899999999,0,7,0.583333333333333,210,2205,4,2.33333333333333,1,1,1,0,0,5551.17812281024,579.612995901282,59.2857142857143,4.71204051072933,12.9708320262197,0.35623950337696,2658.64251318369,212.782414215136,27.7380952380952,2.45134050975881,13.0632293300354,0.536870395528284,162.58780704,34.451210981439,1.5,0.311804782231162,13.8,0.644204936336256,2542.50836529798,217.106930373769,26.6666666666667,2.5588315785958,13.0639626383469,0.543215043423179,577.026991586786,153.342072068739,4.04761904761905,0.934858649951567,7,13.9326530612245,1.31171263313698,707.969640232143,115.262183683607,2.97619047619048,0.50973145153433,7,23.2857142857143,0.967367210384914,319.141240221071,47.7308200599983,3.21428571428571,0.614759261302765,7,16.047619047619,0.648272312909909,98.8765016546429,31.8940397085548,9.52380952380952,2.19620541301932,7,5.75936008436008,0.592008770964869,1023.94894320119,212.677568347562,10.5952380952381,2.3898642737958,7,15.2427734170591,0.562399085765687,1301.0168884881,182.233039776355,4.88095238095238,0.527941853001987,7,22.9126984126984,0.649380967706515,1255.22959142262,320.706546235542,8.92857142857143,1.32030196504874,NA,NA,7.6,NA,59.8,7.91,NA,NA,21,NA,NA,0.78,NA,3.5,2.52,NA,NA,2.67,11.25,1.63,3.15,0.24,1.97,0.11,"None","No","High",577.026991586786,153.342072068739,4.04761904761905,0.934858649951567,13.9326530612245,1.31171263313698
"181","Karpata.MWW.3/13/17.11:40.14","3/13/17","Bonaire","Karpata","Sparisoma viride","stop","t",37,807.6297858,120,39,0.324999999,0.674999999,0,14,0.358974358974359,420,4410,9.75,3.5,0,0,0,0,0,5551.17812281024,579.612995901282,59.2857142857143,4.71204051072933,12.9708320262197,0.35623950337696,2658.64251318369,212.782414215136,27.7380952380952,2.45134050975881,13.0632293300354,0.536870395528284,162.58780704,34.451210981439,1.5,0.311804782231162,13.8,0.644204936336256,2542.50836529798,217.106930373769,26.6666666666667,2.5588315785958,13.0639626383469,0.543215043423179,577.026991586786,153.342072068739,4.04761904761905,0.934858649951567,7,13.9326530612245,1.31171263313698,707.969640232143,115.262183683607,2.97619047619048,0.50973145153433,7,23.2857142857143,0.967367210384914,319.141240221071,47.7308200599983,3.21428571428571,0.614759261302765,7,16.047619047619,0.648272312909909,98.8765016546429,31.8940397085548,9.52380952380952,2.19620541301932,7,5.75936008436008,0.592008770964869,1023.94894320119,212.677568347562,10.5952380952381,2.3898642737958,7,15.2427734170591,0.562399085765687,1301.0168884881,182.233039776355,4.88095238095238,0.527941853001987,7,22.9126984126984,0.649380967706515,1255.22959142262,320.706546235542,8.92857142857143,1.32030196504874,NA,NA,7.6,NA,59.8,7.91,NA,NA,21,NA,NA,0.78,NA,3.5,2.52,NA,NA,2.67,11.25,1.63,3.15,0.24,1.97,0.11,"None","No","High",577.026991586786,153.342072068739,4.04761904761905,0.934858649951567,13.9326530612245,1.31171263313698
